seg_code,version_id,description,interpretation,function_area,generate,last_field_repeatable,visible,section,anchor,owl_gen
NK1,8,Next of Kin / Associated Parties,Informationen zu Bezugspersonen,,FALSE,FALSE,TRUE,3.4.5,ch03.html#Heading224,FALSE
NK1,9,Next of Kin / Associated Parties,Informationen zu Bezugspersonen,,FALSE,FALSE,TRUE,3.4.5,ch03.html#Heading228,FALSE
NK1,32,Next of Kin / Associated Parties,Informationen zu Bezugspersonen,,FALSE,FALSE,TRUE,,,FALSE
NK1,61,Next of Kin / Associated Parties,Informationen zu Bezugspersonen,,FALSE,FALSE,TRUE,3.4.5,ch03.html#Heading225,FALSE
NK1,81,Next of Kin / Associated Parties,Informationen zu Bezugspersonen,,FALSE,FALSE,TRUE,3.4.5,ch03.html#Heading224,FALSE
NK1,91,Next of Kin / Associated Parties,Informationen zu Bezugspersonen,,FALSE,FALSE,TRUE,3.4.5,ch03.html#Heading228,FALSE
NK1,92,Next of Kin / Associated Parties,Informationen zu Bezugspersonen,,FALSE,FALSE,TRUE,3.4.5,ch03.html#Heading228,FALSE
NPU,1,NON-PATIENT UPDATE,Bettenstatus,ADT,FALSE,FALSE,TRUE,3.3.5,kap3.html#Heading33,FALSE
NPU,2,BED STATUS UPDATE,Bettenstatus,ADT,FALSE,FALSE,TRUE,3.3.7,hl7chp3.html#Heading161,FALSE
NPU,3,Bed status update,Bettenstatus,,FALSE,FALSE,TRUE,3.3.7,ch3.htm#Heading233,FALSE
NPU,4,NPU - bed status update segment,Bettenstatus,,FALSE,FALSE,TRUE,3.3.7,ch3.html#Heading240,FALSE
NPU,5,Bed status update,Bettenstatus,,FALSE,FALSE,TRUE,3.4.8,ch03.htm#Heading291,FALSE
NPU,6,Bed Status Update,Bettenstatus,,FALSE,FALSE,TRUE,3.4.8,ch03.html#Heading296,FALSE
NPU,7,Bed Status Update,Bettenstatus,,FALSE,FALSE,TRUE,3.4.8,ch03.html#Heading297,FALSE
NPU,8,Bed Status Update,Bettenstatus,,FALSE,FALSE,TRUE,3.4.9,ch03.html#Heading309,FALSE
NPU,9,Bed Status Update,Bettenstatus,,FALSE,FALSE,TRUE,3.4.9,ch03.html#Heading317,FALSE
NPU,61,Bed Status Update,Bettenstatus,,FALSE,FALSE,TRUE,3.4.8,ch03.html#Heading296,FALSE
NPU,81,Bed Status Update,Bettenstatus,,FALSE,FALSE,TRUE,3.4.9,ch03.html#Heading309,FALSE
NPU,91,Bed Status Update,Bettenstatus,,FALSE,FALSE,TRUE,3.4.9,ch03.html#Heading317,FALSE
NPU,92,Bed Status Update,Bettenstatus,,FALSE,FALSE,TRUE,3.4.9,ch03.html#Heading317,FALSE
NSC,1,STATUS CHANGE,Zuordnung von Applikationen zu Servern,NMT,FALSE,FALSE,TRUE,,,FALSE
NSC,2,STATUS CHANGE,Zuordnung von Applikationen zu Servern,NMT,FALSE,FALSE,TRUE,,,FALSE
NSC,3,STATUS CHANGE,Zuordnung von Applikationen zu Servern,,FALSE,FALSE,TRUE,C.2.3,appc.htm#Heading26,FALSE
NSC,4,Application status change,Zuordnung von Applikationen zu Servern,,FALSE,FALSE,TRUE,C.2.3.10,appendixc.html#Heading39,FALSE
NSC,5,Application status change,Zuordnung von Applikationen zu Servern,,FALSE,FALSE,TRUE,14.4.2,ch14.htm#Heading13,FALSE
NSC,6,Application Status Change,Zuordnung von Applikationen zu Servern,,FALSE,FALSE,TRUE,14.4.2,ch14.html#Heading12,FALSE
NSC,7,Application Status Change,Zuordnung von Applikationen zu Servern,,FALSE,FALSE,TRUE,14.4.2,ch14.html#Heading12,FALSE
NSC,8,Application Status Change,Zuordnung von Applikationen zu Servern,,FALSE,FALSE,TRUE,14.4.2,ch14.html#Heading10,FALSE
NSC,9,Application Status Change,Zuordnung von Applikationen zu Servern,,FALSE,FALSE,TRUE,14.4.2,ch14.html#Heading11,FALSE
NSC,61,Application Status Change,Zuordnung von Applikationen zu Servern,,FALSE,FALSE,TRUE,14.4.2,ch14.html#Heading12,FALSE
NSC,81,Application Status Change,Zuordnung von Applikationen zu Servern,,FALSE,FALSE,TRUE,14.4.2,ch14.html#Heading10,FALSE
NSC,91,Application Status Change,Zuordnung von Applikationen zu Servern,,FALSE,FALSE,TRUE,14.4.2,ch14.html#Heading11,FALSE
NSC,92,Application Status Change,Zuordnung von Applikationen zu Servern,,FALSE,FALSE,TRUE,14.4.2,ch14.html#Heading11,FALSE
NST,1,STATISTICS,Statistikinformationen zu Applikationen,NMT,FALSE,FALSE,TRUE,,,FALSE
NST,2,Statistics,Statistikinformationen zu Applikationen,,FALSE,FALSE,TRUE,,,FALSE
NST,3,Statistics,Statistikinformationen zu Applikationen,,FALSE,FALSE,TRUE,C.2.2,appc.htm#Heading9,FALSE
NST,4,Application control level statistics,Statistikinformationen zu Applikationen,,FALSE,FALSE,TRUE,C.2.2.16,appendixc.html#Heading27,FALSE
NST,5,Application control level statistics,Statistikinformationen zu Applikationen,,FALSE,FALSE,TRUE,14.4.3,ch14.htm#Heading25,FALSE
NST,6,Application control level statistics,Statistikinformationen zu Applikationen,,FALSE,FALSE,TRUE,14.4.3,ch14.html#Heading23,FALSE
NST,7,Application control level statistics,Statistikinformationen zu Applikationen,,FALSE,FALSE,TRUE,14.4.3,ch14.html#Heading23,FALSE
NST,8,Application control level statistics,Statistikinformationen zu Applikationen,,FALSE,FALSE,TRUE,14.4.3,ch14.html#Heading20,FALSE
NST,9,Application control level statistics,Statistikinformationen zu Applikationen,,FALSE,FALSE,TRUE,14.4.3,ch14.html#Heading22,FALSE
NST,61,Application control level statistics,Statistikinformationen zu Applikationen,,FALSE,FALSE,TRUE,14.4.3,ch14.html#Heading23,FALSE
NST,81,Application control level statistics,Statistikinformationen zu Applikationen,,FALSE,FALSE,TRUE,14.4.3,ch14.html#Heading20,FALSE
NST,91,Application control level statistics,Statistikinformationen zu Applikationen,,FALSE,FALSE,TRUE,14.4.3,ch14.html#Heading22,FALSE
NST,92,Application control level statistics,Statistikinformationen zu Applikationen,,FALSE,FALSE,TRUE,14.4.3,ch14.html#Heading22,FALSE
NTE,1,NOTES AND COMMENTS,Anmerkungen und Kommentare,CNT,FALSE,FALSE,TRUE,2.5.9,kap2.html#Heading61,FALSE
NTE,2,NOTES AND COMMENTS,Anmerkungen und Kommentare,CNT,FALSE,FALSE,TRUE,2.10.15,hl7chp2.html#Heading193,FALSE
NTE,3,Notes and comments segment,Anmerkungen und Kommentare,,FALSE,FALSE,TRUE,2.24.15,ch2.htm#Heading424,FALSE
NTE,4,NTE - notes and comments segment,Anmerkungen und Kommentare,,FALSE,FALSE,TRUE,2.24.15,ch2.html#Heading518,FALSE
NTE,5,Notes and Comments,Anmerkungen und Kommentare,,TRUE,FALSE,TRUE,2.16.10,ch02.htm#Heading466,FALSE
NTE,6,Notes and Comments,Anmerkungen und Kommentare,,FALSE,FALSE,TRUE,2.15.10,ch02.html#Heading236,FALSE
NTE,7,Notes and Comments,Anmerkungen und Kommentare,,FALSE,FALSE,TRUE,2.14.10,ch02.html#Heading195,FALSE
NTE,8,Notes and Comments,Anmerkungen und Kommentare,,FALSE,FALSE,TRUE,2.14.10,ch02.html#Heading187,FALSE
NTE,9,Notes and Comments,Anmerkungen und Kommentare,,FALSE,FALSE,TRUE,2.14.10,ch02.html#Heading204,FALSE
NTE,61,Notes and Comments,Anmerkungen und Kommentare,,FALSE,FALSE,TRUE,2.15.10,ch02.html#Heading236,FALSE
NTE,81,Notes and Comments,Anmerkungen und Kommentare,,FALSE,FALSE,TRUE,2.14.10,ch02.html#Heading187,FALSE
NTE,91,Notes and Comments,Anmerkungen und Kommentare,,FALSE,FALSE,TRUE,2.14.10,ch02.html#Heading204,FALSE
NTE,92,Notes and Comments,Anmerkungen und Kommentare,,FALSE,FALSE,TRUE,2.14.10,ch02.html#Heading204,FALSE
OBR,1,OBSERVATION REQUEST,Anforderung einer Untersuchung,ANR,FALSE,FALSE,TRUE,,,FALSE
OBR,2,OBSERVATION REQUEST,Anforderung einer Untersuchung,ANR,FALSE,FALSE,TRUE,7.3.1,hl7chp7.html#Heading37,FALSE
OBR,3,Observation request segment,Anforderung einer Untersuchung,,FALSE,FALSE,TRUE,4.5.1,ch4.htm#Heading61,FALSE
OBR,4,OBR - observation request segment,Anforderung einer Untersuchung,,FALSE,FALSE,TRUE,7.3.1,ch7.html#Heading49,FALSE
OBR,5,Observation Request,Anforderung einer Untersuchung,,FALSE,FALSE,TRUE,7.4.1,ch07.htm#Heading51,FALSE
OBR,6,Observation Request,Anforderung einer Untersuchung,,FALSE,FALSE,TRUE,4.5.3,ch04.html#Heading72,FALSE
OBR,7,Observation Request,Anforderung einer Untersuchung,,FALSE,FALSE,TRUE,4.5.3,ch04.html#Heading74,TRUE
OBR,8,Observation Request,Anforderung einer Untersuchung,,FALSE,FALSE,TRUE,4.5.3,ch04.html#Heading72,FALSE
OBR,9,Observation Request,Anforderung einer Untersuchung,,FALSE,FALSE,TRUE,4.5.3,ch04.html#Heading79,FALSE
OBR,32,Observation Request,Anforderung einer Untersuchung,,FALSE,FALSE,TRUE,,,FALSE
OBR,61,Observation Request,Anforderung einer Untersuchung,,FALSE,FALSE,TRUE,4.5.3,ch04.html#Heading73,FALSE
OBR,81,Observation Request,Anforderung einer Untersuchung,,FALSE,FALSE,TRUE,4.4.3,ch04.html#Heading71,FALSE
OBR,91,Observation Request,Anforderung einer Untersuchung,,FALSE,FALSE,TRUE,4.5.3,ch04.html#Heading91,FALSE
OBR,92,Observation Request,Anforderung einer Untersuchung,,FALSE,FALSE,TRUE,4.5.3,ch04.html#Heading91,FALSE
OBX,1,RESULT,Ergebnis/Befund,ANR,FALSE,FALSE,TRUE,7.3.1,kap7.html#Heading9,FALSE
OBX,2,OBSERVATION RESULT,Ergebnis/Befund,ANR,FALSE,FALSE,TRUE,7.3.2,hl7chp7.html#Heading38,FALSE
OBX,3,Observation segment,Ergebnis/Befund,,FALSE,FALSE,TRUE,7.3.2,ch7.htm#Heading95,FALSE
OBX,4,OBX - observation/result segment,Ergebnis/Befund,,FALSE,FALSE,TRUE,9.5.2,ch9.html#Heading67,FALSE
OBX,5,Observation/Result,Ergebnis/Befund,,FALSE,FALSE,TRUE,7.4.2,ch07.htm#Heading100,FALSE
OBX,6,Observation/Result,Ergebnis/Befund,,FALSE,FALSE,TRUE,7.4.2,ch07.html#Heading104,FALSE
OBX,7,Observation/Result,Ergebnis/Befund,,FALSE,FALSE,TRUE,7.4.2,ch07.html#Heading106,TRUE
OBX,8,Observation/Result,Ergebnis/Befund,,FALSE,FALSE,TRUE,7.4.2,ch07.html#Heading108,FALSE
OBX,9,Observation/Result,Ergebnis/Befund,,FALSE,FALSE,TRUE,7.4.2,ch07.html#Heading113,FALSE
OBX,32,Observation/Result,Ergebnis/Befund,,FALSE,FALSE,TRUE,,,FALSE
OBX,61,Observation/Result,Ergebnis/Befund,,FALSE,FALSE,TRUE,7.4.2,ch07.html#Heading105,FALSE
OBX,81,Observation/Result,Ergebnis/Befund,,FALSE,FALSE,TRUE,7.4.2,ch07.html#Heading109,FALSE
OBX,91,Observation/Result,Ergebnis/Befund,,FALSE,FALSE,TRUE,7.4.2,ch07.html#Heading113,FALSE
OBX,92,Observation/Result,Ergebnis/Befund,,FALSE,FALSE,TRUE,7.4.2,ch07.html#Heading114,FALSE
ODS,2,"DIETARY ORDERS, SUPPLEMENTS, and PREFERENCES",Speisenanforderung,ORD,FALSE,FALSE,TRUE,4.6.1,hl7chp4.html#Heading93,FALSE
ODS,3,"Dietary orders, supplements, and preferences",Speisenanforderung,,FALSE,FALSE,TRUE,4.6.1,ch4.htm#Heading108,FALSE
ODS,4,"ODS - dietary orders, supplements, and preferences segment",Speisenanforderung,,FALSE,FALSE,TRUE,4.6.1,ch4.html#Heading126,FALSE
ODS,5,"Dietary Orders, Supplements, and Preferences",Speisenanforderung,,FALSE,FALSE,TRUE,4.8.1,ch04.htm#Heading140,FALSE
ODS,6,"Dietary Orders, Supplements, and Preferences",Speisenanforderung,,FALSE,FALSE,TRUE,4.8.1,ch04.html#Heading171,FALSE
ODS,7,"Dietary Orders, Supplements, and Preferences",Speisenanforderung,,FALSE,FALSE,TRUE,4.8.1,ch04.html#Heading174,FALSE
ODS,8,"Dietary Orders, Supplements, and Preferences",Speisenanforderung,,FALSE,FALSE,TRUE,4.8.1,ch04.html#Heading171,FALSE
ODS,9,"Dietary Orders, Supplements, and Preferences",Speisenanforderung,,FALSE,FALSE,TRUE,4.8.1,ch04.html#Heading183,FALSE
ODS,61,"Dietary Orders, Supplements, and Preferences",Speisenanforderung,,FALSE,FALSE,TRUE,4.8.1,ch04.html#Heading173,FALSE
ODS,81,"Dietary Orders, Supplements, and Preferences",Speisenanforderung,,FALSE,FALSE,TRUE,4.7.1,ch04.html#Heading171,FALSE
ODS,91,"Dietary Orders, Supplements, and Preferences",Speisenanforderung,,FALSE,FALSE,TRUE,4.8.1,ch04.html#Heading195,FALSE
ODS,92,"Dietary Orders, Supplements, and Preferences",Speisenanforderung,,FALSE,FALSE,TRUE,4.8.1,ch04.html#Heading195,FALSE
ODT,2,DIET TRAY INSTRUCTION,Speisengabe,ORD,FALSE,FALSE,TRUE,4.6.2,hl7chp4.html#Heading98,FALSE
ODT,3,Diet tray instructions segment,Speisengabe,,FALSE,FALSE,TRUE,4.6.2,ch4.htm#Heading113,FALSE
ODT,4,ODT - diet tray instructions segment,Speisengabe,,FALSE,FALSE,TRUE,4.6.2,ch4.html#Heading132,FALSE
ODT,5,Diet Tray Instructions,Speisengabe,,FALSE,FALSE,TRUE,4.8.2,ch04.htm#Heading146,FALSE
ODT,6,Diet Tray Instructions,Speisengabe,,FALSE,FALSE,TRUE,4.8.2,ch04.html#Heading177,FALSE
ODT,7,Diet Tray Instructions,Speisengabe,,FALSE,FALSE,TRUE,4.8.2,ch04.html#Heading180,FALSE
ODT,8,Diet Tray Instructions,Speisengabe,,FALSE,FALSE,TRUE,4.8.2,ch04.html#Heading176,FALSE
ODT,9,Diet Tray Instructions,Speisengabe,,FALSE,FALSE,TRUE,4.8.2,ch04.html#Heading189,FALSE
ODT,61,Diet Tray Instructions,Speisengabe,,FALSE,FALSE,TRUE,4.8.2,ch04.html#Heading179,FALSE
ODT,81,Diet Tray Instructions,Speisengabe,,FALSE,FALSE,TRUE,4.7.2,ch04.html#Heading176,FALSE
ODT,91,Diet Tray Instructions,Speisengabe,,FALSE,FALSE,TRUE,4.8.2,ch04.html#Heading201,FALSE
ODT,92,Diet Tray Instructions,Speisengabe,,FALSE,FALSE,TRUE,4.8.2,ch04.html#Heading201,FALSE
OM1,2,GENERAL - fields that apply to most observations,Stammdaten - Untersuchungen allgemein,,FALSE,FALSE,TRUE,7.6.4,hl7chp7.html#Heading71,FALSE
OM1,3,General - fields that apply to most observations,Stammdaten - Untersuchungen allgemein,,FALSE,FALSE,TRUE,8.7.3,ch8.htm#Heading81,FALSE
OM1,4,OM1 - general segment (fields that apply to most observations),Stammdaten - Untersuchungen allgemein,,FALSE,FALSE,TRUE,8.7.3,ch8.html#Heading92,FALSE
OM1,5,General Segment,Stammdaten - Untersuchungen allgemein,,FALSE,FALSE,TRUE,8.8.3,ch08.htm#Heading55,FALSE
OM1,6,General Segment,Stammdaten - Untersuchungen allgemein,,FALSE,FALSE,TRUE,8.8.8,ch08.html#Heading71,FALSE
OM1,7,General Segment,Stammdaten - Untersuchungen allgemein,,FALSE,FALSE,TRUE,8.8.8,ch08.html#Heading72,FALSE
OM1,8,General Segment,Stammdaten - Untersuchungen allgemein,,FALSE,FALSE,TRUE,8.8.8,ch08.html#Heading55,FALSE
OM1,9,General Segment,Stammdaten - Untersuchungen allgemein,,FALSE,FALSE,TRUE,8.8.8,ch08.html#Heading63,FALSE
OM1,61,General Segment,Stammdaten - Untersuchungen allgemein,,FALSE,FALSE,TRUE,8.8.8,ch08.html#Heading71,FALSE
OM1,81,General Segment,Stammdaten - Untersuchungen allgemein,,FALSE,FALSE,TRUE,8.8.8,ch08.html#Heading55,FALSE
OM1,91,General Segment,Stammdaten - Untersuchungen allgemein,,FALSE,FALSE,TRUE,8.8.8,ch08.html#Heading63,FALSE
OM1,92,General Segment,Stammdaten - Untersuchungen allgemein,,FALSE,FALSE,TRUE,8.8.9,ch08.html#Heading64,FALSE
OM2,2,NUMERIC OBSERVATION,Stammdaten zu Untersuchungen mit numerischen Ergebnisse,,FALSE,FALSE,TRUE,7.6.5,hl7chp7.html#Heading114,FALSE
OM2,3,Numeric observation,Stammdaten zu Untersuchungen mit numerischen Ergebnisse,,FALSE,FALSE,TRUE,8.7.4,ch8.htm#Heading129,FALSE
OM2,4,OM2 - numeric observation segment,Stammdaten zu Untersuchungen mit numerischen Ergebnisse,,FALSE,FALSE,TRUE,8.7.4,ch8.html#Heading141,FALSE
OM2,5,Numeric Observation,Stammdaten zu Untersuchungen mit numerischen Ergebnisse,,FALSE,FALSE,TRUE,8.8.4,ch08.htm#Heading104,FALSE
OM2,6,Numeric Observation,Stammdaten zu Untersuchungen mit numerischen Ergebnisse,,FALSE,FALSE,TRUE,8.8.9,ch08.html#Heading120,FALSE
OM2,7,Numeric Observation,Stammdaten zu Untersuchungen mit numerischen Ergebnisse,,FALSE,FALSE,TRUE,8.8.9,ch08.html#Heading121,FALSE
OM2,8,Numeric Observation,Stammdaten zu Untersuchungen mit numerischen Ergebnisse,,FALSE,FALSE,TRUE,8.8.9,ch08.html#Heading103,FALSE
OM2,9,Numeric Observation,Stammdaten zu Untersuchungen mit numerischen Ergebnisse,,FALSE,FALSE,TRUE,8.8.9,ch08.html#Heading116,FALSE
OM2,61,Numeric Observation,Stammdaten zu Untersuchungen mit numerischen Ergebnisse,,FALSE,FALSE,TRUE,8.8.9,ch08.html#Heading120,FALSE
OM2,81,Numeric Observation,Stammdaten zu Untersuchungen mit numerischen Ergebnisse,,FALSE,FALSE,TRUE,8.8.9,ch08.html#Heading103,FALSE
OM2,91,Numeric Observation,Stammdaten zu Untersuchungen mit numerischen Ergebnisse,,FALSE,FALSE,TRUE,8.8.9,ch08.html#Heading120,FALSE
OM2,92,Numeric Observation,Stammdaten zu Untersuchungen mit numerischen Ergebnisse,,FALSE,FALSE,TRUE,8.8.10,ch08.html#Heading125,FALSE
OM3,2,CATEGORICAL TEST/OBSERVATION,Stammdaten zu Untersuchungen mit Ergebnisschlüssel,,FALSE,FALSE,TRUE,7.6.6,hl7chp7.html#Heading134,FALSE
OM3,3,Categorical test/observation,Stammdaten zu Untersuchungen mit Ergebnisschlüssel,,FALSE,FALSE,TRUE,8.7.5,ch8.htm#Heading148,FALSE
OM3,4,OM3 - categorical test/observation segment,Stammdaten zu Untersuchungen mit Ergebnisschlüssel,,FALSE,FALSE,TRUE,8.7.5,ch8.html#Heading161,FALSE
OM3,5,Categorical Service/Test/Observation,Stammdaten zu Untersuchungen mit Ergebnisschlüssel,,FALSE,FALSE,TRUE,8.8.5,ch08.htm#Heading124,FALSE
OM3,6,Categorical Service/Test/Observation,Stammdaten zu Untersuchungen mit Ergebnisschlüssel,,FALSE,FALSE,TRUE,8.8.10,ch08.html#Heading132,FALSE
OM3,7,Categorical Service/Test/Observation,Stammdaten zu Untersuchungen mit Ergebnisschlüssel,,FALSE,FALSE,TRUE,8.8.10,ch08.html#Heading133,FALSE
OM3,8,Categorical Service/Test/Observation,Stammdaten zu Untersuchungen mit Ergebnisschlüssel,,FALSE,FALSE,TRUE,8.8.10,ch08.html#Heading114,FALSE
OM3,9,Categorical Service/Test/Observation,Stammdaten zu Untersuchungen mit Ergebnisschlüssel,,FALSE,FALSE,TRUE,8.8.10,ch08.html#Heading128,FALSE
OM3,61,Categorical Service/Test/Observation,Stammdaten zu Untersuchungen mit Ergebnisschlüssel,,FALSE,FALSE,TRUE,8.8.10,ch08.html#Heading132,FALSE
OM3,81,Categorical Service/Test/Observation,Stammdaten zu Untersuchungen mit Ergebnisschlüssel,,FALSE,FALSE,TRUE,8.8.10,ch08.html#Heading114,FALSE
OM3,91,Categorical Service/Test/Observation,Stammdaten zu Untersuchungen mit Ergebnisschlüssel,,FALSE,FALSE,TRUE,8.8.10,ch08.html#Heading132,FALSE
OM3,92,Categorical Service/Test/Observation,Stammdaten zu Untersuchungen mit Ergebnisschlüssel,,FALSE,FALSE,TRUE,8.8.11,ch08.html#Heading137,FALSE
OM4,2,OBSERVATION that require specimens,Stammdaten zu Probenmaterialien für Untersuchungen,,FALSE,FALSE,TRUE,7.6.7,hl7chp7.html#Heading143,FALSE
OM4,3,Observations that require specimens,Stammdaten zu Probenmaterialien für Untersuchungen,,FALSE,FALSE,TRUE,8.7.6,ch8.htm#Heading156,FALSE
OM4,4,OM4 - observations that require specimens segment,Stammdaten zu Probenmaterialien für Untersuchungen,,FALSE,FALSE,TRUE,8.7.6,ch8.html#Heading170,FALSE
OM4,5,Observations that Require Specimens,Stammdaten zu Probenmaterialien für Untersuchungen,,FALSE,FALSE,TRUE,8.8.6,ch08.htm#Heading133,FALSE
OM4,6,Observations that Require Specimens,Stammdaten zu Probenmaterialien für Untersuchungen,,FALSE,FALSE,TRUE,8.8.11,ch08.html#Heading141,FALSE
OM4,7,Observations that Require Specimens,Stammdaten zu Probenmaterialien für Untersuchungen,,FALSE,FALSE,TRUE,8.8.11,ch08.html#Heading142,FALSE
OM4,8,Observations that Require Specimens,Stammdaten zu Probenmaterialien für Untersuchungen,,FALSE,FALSE,TRUE,8.8.11,ch08.html#Heading122,FALSE
OM4,9,Observations that Require Specimens,Stammdaten zu Probenmaterialien für Untersuchungen,,FALSE,FALSE,TRUE,8.8.11,ch08.html#Heading137,FALSE
OM4,61,Observations that Require Specimens,Stammdaten zu Probenmaterialien für Untersuchungen,,FALSE,FALSE,TRUE,8.8.11,ch08.html#Heading141,FALSE
OM4,81,Observations that Require Specimens,Stammdaten zu Probenmaterialien für Untersuchungen,,FALSE,FALSE,TRUE,8.8.11,ch08.html#Heading122,FALSE
OM4,91,Observations that Require Specimens,Stammdaten zu Probenmaterialien für Untersuchungen,,FALSE,FALSE,TRUE,8.8.11,ch08.html#Heading141,FALSE
OM4,92,Observations that Require Specimens,Stammdaten zu Probenmaterialien für Untersuchungen,,FALSE,FALSE,TRUE,8.8.12,ch08.html#Heading146,FALSE
OM5,2,OBSERVATION BATTERIES,Stammdaten zu Anforderungsprofilen,,FALSE,FALSE,TRUE,7.6.8,hl7chp7.html#Heading159,FALSE
OM5,3,Observation batteries,Stammdaten zu Anforderungsprofilen,,FALSE,FALSE,TRUE,8.7.7,ch8.htm#Heading171,FALSE
OM5,4,OM5 - observation batteries (sets)  segment,Stammdaten zu Anforderungsprofilen,,FALSE,FALSE,TRUE,8.7.7,ch8.html#Heading186,FALSE
OM5,5,Observation Batteries (Sets),Stammdaten zu Anforderungsprofilen,,FALSE,FALSE,TRUE,8.8.7,ch08.htm#Heading149,FALSE
OM5,6,Observation Batteries (Sets),Stammdaten zu Anforderungsprofilen,,FALSE,FALSE,TRUE,8.8.12,ch08.html#Heading157,FALSE
OM5,7,Observation Batteries (Sets),Stammdaten zu Anforderungsprofilen,,FALSE,FALSE,TRUE,8.8.12,ch08.html#Heading158,FALSE
OM5,8,Observation Batteries (Sets),Stammdaten zu Anforderungsprofilen,,FALSE,FALSE,TRUE,8.8.12,ch08.html#Heading137,FALSE
OM5,9,Observation Batteries (Sets),Stammdaten zu Anforderungsprofilen,,FALSE,FALSE,TRUE,8.8.12,ch08.html#Heading157,FALSE
OM5,61,Observation Batteries (Sets),Stammdaten zu Anforderungsprofilen,,FALSE,FALSE,TRUE,8.8.12,ch08.html#Heading157,FALSE
OM5,81,Observation Batteries (Sets),Stammdaten zu Anforderungsprofilen,,FALSE,FALSE,TRUE,8.8.12,ch08.html#Heading137,FALSE
OM5,91,Observation Batteries (Sets),Stammdaten zu Anforderungsprofilen,,FALSE,FALSE,TRUE,8.8.12,ch08.html#Heading161,FALSE
OM5,92,Observation Batteries (Sets),Stammdaten zu Anforderungsprofilen,,FALSE,FALSE,TRUE,8.8.13,ch08.html#Heading166,FALSE
OM6,2,OBSERVATIONS that are calculated from other obersvations,Stammdaten zu berechneten Ergebnissen,,FALSE,FALSE,TRUE,7.6.9,hl7chp7.html#Heading164,FALSE
OM6,3,Observations that are calculated from other observations,Stammdaten zu berechneten Ergebnissen,,FALSE,FALSE,TRUE,8.7.8,ch8.htm#Heading175,FALSE
OM6,4,OM6 - Observations that are calculated from other observations segment,Stammdaten zu berechneten Ergebnissen,,FALSE,FALSE,TRUE,8.7.8,ch8.html#Heading191,FALSE
OM6,5,Observations that are Calculated from Other Observ,Stammdaten zu berechneten Ergebnissen,,FALSE,FALSE,TRUE,8.8.8,ch08.htm#Heading154,FALSE
OM6,6,Observations that are Calculated from Other Observations,Stammdaten zu berechneten Ergebnissen,,FALSE,FALSE,TRUE,8.8.13,ch08.html#Heading162,FALSE
OM6,7,Observations that are Calculated from Other Observations,Stammdaten zu berechneten Ergebnissen,,FALSE,FALSE,TRUE,8.8.13,ch08.html#Heading163,FALSE
OM6,8,Observations that are Calculated from Other Observations,Stammdaten zu berechneten Ergebnissen,,FALSE,FALSE,TRUE,8.8.13,ch08.html#Heading141,FALSE
OM6,9,Observations that are Calculated from Other Observations,Stammdaten zu berechneten Ergebnissen,,FALSE,FALSE,TRUE,8.8.13,ch08.html#Heading162,FALSE
OM6,61,Observations that are Calculated from Other Observations,Stammdaten zu berechneten Ergebnissen,,FALSE,FALSE,TRUE,8.8.13,ch08.html#Heading162,FALSE
OM6,81,Observations that are Calculated from Other Observations,Stammdaten zu berechneten Ergebnissen,,FALSE,FALSE,TRUE,8.8.13,ch08.html#Heading141,FALSE
OM6,91,Observations that are Calculated from Other Observations,Stammdaten zu berechneten Ergebnissen,,FALSE,FALSE,TRUE,8.8.13,ch08.html#Heading166,FALSE
OM6,92,Observations that are Calculated from Other Observations,Stammdaten zu berechneten Ergebnissen,,FALSE,FALSE,TRUE,8.8.14,ch08.html#Heading171,FALSE
OM7,5,Additional Basic Attributes,Stammdaten - Zusatzinformationen zu Untersuchungen,,FALSE,FALSE,TRUE,8.8.9,ch08.htm#Heading158,FALSE
OM7,6,Additional Basic Attributes,Stammdaten - Zusatzinformationen zu Untersuchungen,,FALSE,FALSE,TRUE,8.8.14,ch08.html#Heading166,FALSE
OM7,7,Additional Basic Attributes,Stammdaten - Zusatzinformationen zu Untersuchungen,,FALSE,FALSE,TRUE,8.8.14,ch08.html#Heading167,FALSE
OM7,8,Additional Basic Attributes,Stammdaten - Zusatzinformationen zu Untersuchungen,,FALSE,FALSE,TRUE,8.8.14,ch08.html#Heading144,FALSE
OM7,9,Additional Basic Attributes,Stammdaten - Zusatzinformationen zu Untersuchungen,,FALSE,FALSE,TRUE,8.8.14,ch08.html#Heading166,FALSE
OM7,61,Additional Basic Attributes,Stammdaten - Zusatzinformationen zu Untersuchungen,,FALSE,FALSE,TRUE,8.8.14,ch08.html#Heading166,FALSE
OM7,81,Additional Basic Attributes,Stammdaten - Zusatzinformationen zu Untersuchungen,,FALSE,FALSE,TRUE,8.8.14,ch08.html#Heading144,FALSE
OM7,91,Additional Basic Attributes,Stammdaten - Zusatzinformationen zu Untersuchungen,,FALSE,FALSE,TRUE,8.8.14,ch08.html#Heading170,FALSE
OM7,92,Additional Basic Attributes,Stammdaten - Zusatzinformationen zu Untersuchungen,,FALSE,FALSE,TRUE,8.8.15,ch08.html#Heading175,FALSE
OMC,92,Supporting Clinical Information,,,FALSE,FALSE,TRUE,8.8.16,ch08.html#Heading201,FALSE
ORC,1,COMMON ORDER,Allgemeine Auftragsinformationen,ORD,FALSE,FALSE,TRUE,,,FALSE
