event_code,version_id,description,generate,section,anchor,owl_gen,folder
M15,8,MFN/MFK - Inventory item master file notification,FALSE,8.12.1,ch08.html#Heading273,FALSE,Master Files
M15,9,MFN/MFK - Inventory item master file notification,FALSE,8.12.1,ch08.html#Heading306,FALSE,
M15,61,MFN/MFK - Inventory item master file notification,FALSE,8.12.1,ch08.html#Heading306,FALSE,Master Files
M15,81,MFN/MFK - Inventory item master file notification,FALSE,8.12.1,ch08.html#Heading273,FALSE,
M15,91,MFN/MFK - Inventory item master file notification,FALSE,8.12.1,ch08.html#Heading310,FALSE,
M15,92,MFN/MFK - Inventory item master file notification,FALSE,8.12.1,ch08.html#Heading370,FALSE,
M16,7,MFN/MFK - Master File Notification Inventory Item Enhanced,FALSE,8.12.2,ch08.html#Heading308,FALSE,Master Files
M16,8,MFN/MFK - Master File Notification Inventory Item Enhanced,FALSE,8.12.2,ch08.html#Heading274,FALSE,Master Files
M16,9,MFN/MFK - Master File Notification Inventory Item Enhanced,FALSE,8.12.2,ch08.html#Heading307,FALSE,
M16,81,MFN/MFK - Master File Notification Inventory Item Enhanced,FALSE,8.12.2,ch08.html#Heading274,FALSE,
M16,91,MFN/MFK - Master File Notification Inventory Item Enhanced,FALSE,8.12.2,ch08.html#Heading311,FALSE,
M16,92,MFN/MFK - Master File Notification Inventory Item Enhanced,FALSE,8.12.2,ch08.html#Heading371,FALSE,
M17,7,DRG Master File Message,FALSE,8.13.1,ch08.html#Heading310,FALSE,Master Files
M17,8,DRG Master File Message,FALSE,8.13.1,ch08.html#Heading276,FALSE,Master Files
M17,9,DRG Master File Message,FALSE,8.13.1,ch08.html#Heading309,FALSE,
M17,81,DRG Master File Message,FALSE,8.13.1,ch08.html#Heading276,FALSE,
M17,91,DRG Master File Message,FALSE,8.13.1,ch08.html#Heading313,FALSE,
M17,92,DRG Master File Message,FALSE,8.13.1,ch08.html#Heading373,FALSE,
M18,92,MFN/MFK - Master file notification - Test/Observation (Payer),FALSE,8.8.8,ch08.html#Heading63,FALSE,
N01,2,Network Management Data,FALSE,C-1,,FALSE,Application Management
N01,4,NMQ/NMR - Application management query message,FALSE,14.3.1,,FALSE,Application Management
N01,5,NMQ/NMR - Application management query message,FALSE,14.3.1,ch14.htm#Heading5,FALSE,Application Management
N01,6,NMQ/NMR - Application management query message,FALSE,14.3.1,ch14.html#Heading5,FALSE,Application Management
N01,7,NMQ/NMR - Application management query message,FALSE,14.3.1,ch14.html#Heading5,FALSE,Application Management
N01,61,NMQ/NMR - Application management query message,FALSE,14.3.1,ch14.html#Heading5,FALSE,Application Management
N02,2,Network Management Query,FALSE,C-2,,FALSE,Application Management
N02,4,NMD/ACK - Application management data message (unsolicited),FALSE,14.3.2,,FALSE,Application Management
N02,5,NMD/ACK - Application management data message (unsolicited),FALSE,14.3.2,ch14.htm#Heading7,FALSE,Application Management
N02,6,NMD/ACK - Application management data message (unsolicited),FALSE,14.3.2,ch14.html#Heading7,FALSE,Application Management
N02,7,NMD/ACK - Application management data message (unsolicited),FALSE,14.3.2,ch14.html#Heading7,FALSE,Application Management
N02,8,NMD/ACK - Application management data message (unsolicited),FALSE,14.3.2,ch14.html#Heading6,FALSE,Application Management
N02,9,NMD/ACK - Application management data message (unsolicited),FALSE,14.3.2,ch14.html#Heading6,FALSE,
N02,61,NMD/ACK - Application management data message (unsolicited),FALSE,14.3.2,ch14.html#Heading7,FALSE,Application Management
N02,81,NMD/ACK - Application management data message (unsolicited),FALSE,14.3.2,ch14.html#Heading6,FALSE,
N02,91,NMD/ACK - Application management data message (unsolicited),FALSE,14.3.2,ch14.html#Heading6,FALSE,
N02,92,NMD/ACK - Application management data message (unsolicited),FALSE,14.3.2,ch14.html#Heading6,FALSE,
O01,1,Order Message,FALSE,2-Apr,,FALSE,Order
O01,2,Order Message,FALSE,2-Apr,,FALSE,Order
O01,3,"ORM - Order message (also RDE, RDS, RGV, RAS,",FALSE,4.2.1,ch4.htm#Heading12,FALSE,Order
O01,4,"ORM - Order message (also RDE, RDS, RGV, RAS)",FALSE,4.8.13,ch4.html#Heading295,FALSE,Order
O01,5,"ORM - Order message (also RDE, RDS, RGV, RAS)",FALSE,4.4.1,ch04.htm#Heading35,FALSE,Order
O01,6,"ORM - Order message (also RDE, RDS, RGV, RAS)",FALSE,4.4.1,ch04.html#Heading15,FALSE,Order
O01,7,"ORM - Order message (also RDE, RDS, RGV, RAS)",FALSE,4.4.1,ch04.html#Heading15,TRUE,Order
O01,61,"ORM - Order message (also RDE, RDS, RGV, RAS)",FALSE,4.4.1,ch04.html#Heading15,FALSE,Order
O02,1,Respone Message,FALSE,3-Apr,,FALSE,Order
O02,2,Response Message,FALSE,3-Apr,,FALSE,Order
O02,3,"ORR - Order response (also RRE, RRD, RRG, RRA,",FALSE,4.2.2,ch4.htm#Heading14,FALSE,Order
O02,4,"ORR - Order response (also RRE, RRD, RRG, RRA)",FALSE,4.2.2,ch4.html#Heading16,FALSE,Order
O02,5,"ORR - Order response (also RRE, RRD, RRG, RRA)",FALSE,4.4.2,ch04.htm#Heading38,FALSE,Order
O02,6,"ORR - Order response (also RRE, RRD, RRG, RRA)",FALSE,4.4.2,ch04.html#Heading18,FALSE,Order
O02,7,"ORR - Order response (also RRE, RRD, RRG, RRA)",FALSE,4.4.2,ch04.html#Heading18,TRUE,Order
O02,61,"ORR - Order response (also RRE, RRD, RRG, RRA)",FALSE,4.4.2,ch04.html#Heading18,FALSE,Order
O03,5,OMD - Diet order,FALSE,4.7.1,ch04.htm#Heading137,FALSE,Order
O03,6,OMD - Diet order,FALSE,4.7.1,ch04.html#Heading168,FALSE,Order
O03,7,OMD - Diet order,FALSE,4.7.1,ch04.html#Heading171,FALSE,Order
O03,8,OMD - Diet order,FALSE,4.7.1,ch04.html#Heading168,FALSE,Order
O03,9,OMD - Diet order,FALSE,4.7.1,ch04.html#Heading180,FALSE,
O03,61,OMD - Diet order,FALSE,4.7.1,ch04.html#Heading170,FALSE,Order
O03,81,OMD - Diet order,FALSE,4.6.1,ch04.html#Heading168,FALSE,
O03,91,OMD - Diet order,FALSE,4.7.1,ch04.html#Heading192,FALSE,
O03,92,OMD - Diet order,FALSE,4.7.1,ch04.html#Heading192,FALSE,
O04,5,ORD - Diet order acknowledgement,FALSE,4.7.2,ch04.htm#Heading138,FALSE,Order
O04,6,ORD - Diet order acknowledgment,FALSE,4.7.2,ch04.html#Heading169,FALSE,Order
O04,7,ORD - Diet order acknowledgment,FALSE,4.7.2,ch04.html#Heading172,FALSE,Order
O04,8,ORD - Diet order acknowledgment,FALSE,4.7.2,ch04.html#Heading169,FALSE,Order
O04,9,ORD - Diet order acknowledgment,FALSE,4.7.2,ch04.html#Heading181,FALSE,
O04,61,ORD - Diet order acknowledgment,FALSE,4.7.2,ch04.html#Heading171,FALSE,Order
O04,81,ORD - Diet order acknowledgment,FALSE,4.6.2,ch04.html#Heading169,FALSE,
O04,91,ORD - Diet order acknowledgment,FALSE,4.7.2,ch04.html#Heading193,FALSE,
O04,92,ORD - Diet order acknowledgment,FALSE,4.7.2,ch04.html#Heading193,FALSE,
O05,5,OMS - Stock requisition order,FALSE,4.10.1,ch04.htm#Heading157,FALSE,Order
O05,6,OMS - Stock requisition order,FALSE,4.10.1,ch04.html#Heading188,FALSE,Order
O05,7,OMS - Stock requisition order,FALSE,4.10.1,ch04.html#Heading191,FALSE,Order
O05,8,OMS - Stock requisition order,FALSE,4.10.1,ch04.html#Heading186,FALSE,Order
O05,9,OMS - Stock requisition order,FALSE,4.10.1,ch04.html#Heading200,FALSE,
O05,61,OMS - Stock requisition order,FALSE,4.10.1,ch04.html#Heading190,FALSE,Order
O05,81,OMS - Stock requisition order,FALSE,4.9.1,ch04.html#Heading186,FALSE,
O05,91,OMS - Stock requisition order,FALSE,4.10.1,ch04.html#Heading212,FALSE,
O05,92,OMS - Stock requisition order,FALSE,4.10.1,ch04.html#Heading212,FALSE,
O06,5,ORS - Stock requisition acknowledgement,FALSE,4.10.2,ch04.htm#Heading158,FALSE,Order
O06,6,ORS - Stock requisition acknowledgment,FALSE,4.10.2,ch04.html#Heading189,FALSE,Order
O06,7,ORS - Stock requisition acknowledgment,FALSE,4.10.2,ch04.html#Heading192,FALSE,Order
O06,8,ORS - Stock requisition acknowledgment,FALSE,4.10.2,ch04.html#Heading187,FALSE,Order
O06,9,ORS - Stock requisition acknowledgment,FALSE,4.10.2,ch04.html#Heading201,FALSE,
O06,61,ORS - Stock requisition acknowledgment,FALSE,4.10.2,ch04.html#Heading191,FALSE,Order
O06,81,ORS - Stock requisition acknowledgment,FALSE,4.9.2,ch04.html#Heading187,FALSE,
O06,91,ORS - Stock requisition acknowledgment,FALSE,4.10.2,ch04.html#Heading213,FALSE,
O06,92,ORS - Stock requisition acknowledgment,FALSE,4.10.2,ch04.html#Heading213,FALSE,
O07,5,OMN - Non-stock requisition order,FALSE,4.10.3,ch04.htm#Heading159,FALSE,Order
O07,6,OMN - Non-stock requisition order,FALSE,4.10.3,ch04.html#Heading190,FALSE,Order
O07,7,OMN - Non-stock requisition order,FALSE,4.10.3,ch04.html#Heading193,FALSE,Order
O07,8,OMN - Non-stock requisition order,FALSE,4.10.3,ch04.html#Heading188,FALSE,Order
O07,9,OMN - Non-stock requisition order,FALSE,4.10.3,ch04.html#Heading202,FALSE,
O07,61,OMN - Non-stock requisition order,FALSE,4.10.3,ch04.html#Heading192,FALSE,Order
O07,81,OMN - Non-stock requisition order,FALSE,4.9.3,ch04.html#Heading188,FALSE,
O07,91,OMN - Non-stock requisition order,FALSE,4.10.3,ch04.html#Heading214,FALSE,
O07,92,OMN - Non-stock requisition order,FALSE,4.10.3,ch04.html#Heading214,FALSE,
O08,5,ORN - Non-stock requisition acknowledgement,FALSE,4.10.4,ch04.htm#Heading160,FALSE,Order
O08,6,ORN - Non-stock requisition acknowledgment,FALSE,4.10.4,ch04.html#Heading191,FALSE,Order
O08,7,ORN - Non-stock requisition acknowledgment,FALSE,4.10.4,ch04.html#Heading194,FALSE,Order
O08,8,ORN - Non-stock requisition acknowledgment,FALSE,4.10.4,ch04.html#Heading189,FALSE,Order
O08,9,ORN - Non-stock requisition acknowledgment,FALSE,4.10.4,ch04.html#Heading203,FALSE,
O08,61,ORN - Non-stock requisition acknowledgment,FALSE,4.10.4,ch04.html#Heading193,FALSE,Order
O08,81,ORN - Non-stock requisition acknowledgment,FALSE,4.9.4,ch04.html#Heading189,FALSE,
O08,91,ORN - Non-stock requisition acknowledgment,FALSE,4.10.4,ch04.html#Heading215,FALSE,
O08,92,ORN - Non-stock requisition acknowledgment,FALSE,4.10.4,ch04.html#Heading215,FALSE,
O09,5,OMP - Pharmacy/treatment order,FALSE,4.13.3,ch04.htm#Heading189,FALSE,Order
O09,6,OMP - Pharmacy/treatment order,FALSE,4.13.3,ch04.html#Heading220,FALSE,Order
O09,7,OMP - Pharmacy/treatment order,FALSE,4.13.3,ch04.html#Heading223,FALSE,Order
O09,8,OMP - Pharmacy/treatment order,FALSE,4.A.3.2,ch04a.html#Heading8,FALSE,Order
O09,9,OMP - Pharmacy/treatment order,FALSE,4.A.3,ch04a.html#Heading8,FALSE,
O09,61,OMP - Pharmacy/treatment order,FALSE,4.13.3,ch04.html#Heading222,FALSE,Order
O09,81,OMP - Pharmacy/treatment order,FALSE,4.A.3,ch04a.html#Heading7,FALSE,
O09,91,OMP - Pharmacy/treatment order,FALSE,4.A.3,ch04a.html#Heading8,FALSE,
O09,92,OMP - Pharmacy/treatment order,FALSE,4.A.3,ch04a.html#Heading8,FALSE,
O10,5,ORP - Pharmacy/treatment order acknowledgement,FALSE,4.13.4,ch04.htm#Heading190,FALSE,Order
O10,6,ORP - Pharmacy/treatment order acknowledgment,FALSE,4.13.4,ch04.html#Heading221,FALSE,Order
O10,7,ORP - Pharmacy/treatment order acknowledgment,FALSE,4.13.4,ch04.html#Heading224,FALSE,Order
O10,8,ORP - Pharmacy/treatment order acknowledgment,FALSE,4.A.3.3,ch04a.html#Heading9,FALSE,Order
O10,9,ORP - Pharmacy/treatment order acknowledgment,FALSE,4.A.4,ch04a.html#Heading9,FALSE,
O10,61,ORP - Pharmacy/treatment order acknowledgment,FALSE,4.13.4,ch04.html#Heading223,FALSE,Order
O10,81,ORP - Pharmacy/treatment order acknowledgment,FALSE,4.A.4,ch04a.html#Heading8,FALSE,
O10,91,ORP - Pharmacy/treatment order acknowledgment,FALSE,4.A.4,ch04a.html#Heading9,FALSE,
O10,92,ORP - Pharmacy/treatment order acknowledgment,FALSE,4.A.4,ch04a.html#Heading9,FALSE,
O11,5,RDE - Pharmacy/treatment encoded order,FALSE,4.13.5,ch04.htm#Heading191,FALSE,Order
O11,6,RDE - Pharmacy/treatment encoded order,FALSE,4.13.5,ch04.html#Heading222,FALSE,Order
O11,7,RDE - Pharmacy/treatment encoded order,FALSE,4.13.5,ch04.html#Heading225,FALSE,Order
O11,8,RDE - Pharmacy/treatment encoded order,FALSE,4.A.3.4,ch04a.html#Heading10,FALSE,Order
O11,9,RDE - Pharmacy/treatment encoded order,FALSE,4.A.5,ch04a.html#Heading10,FALSE,
O11,61,RDE - Pharmacy/treatment encoded order,FALSE,4.13.5,ch04.html#Heading224,FALSE,Order
O11,81,RDE - Pharmacy/treatment encoded order,FALSE,4.A.5,ch04a.html#Heading9,FALSE,
O11,91,RDE - Pharmacy/treatment encoded order,FALSE,4.A.5,ch04a.html#Heading10,FALSE,
O11,92,RDE - Pharmacy/treatment encoded order,FALSE,4.A.5,ch04a.html#Heading10,FALSE,
O12,5,RRE - Pharmacy/treatment encoded order acknowledgement,FALSE,4.13.6,ch04.htm#Heading192,FALSE,Order
O12,6,RRE - Pharmacy/treatment encoded order acknowledgment,FALSE,4.13.6,ch04.html#Heading223,FALSE,Order
O12,7,RRE - Pharmacy/treatment encoded order acknowledgment,FALSE,4.13.6,ch04.html#Heading226,FALSE,Order
O12,8,RRE - Pharmacy/treatment encoded order acknowledgment,FALSE,4.A.3.5,ch04a.html#Heading11,FALSE,Order
O12,9,RRE - Pharmacy/treatment encoded order acknowledgment,FALSE,4.A.6,ch04a.html#Heading11,FALSE,
O12,61,RRE - Pharmacy/treatment encoded order acknowledgment,FALSE,4.13.6,ch04.html#Heading225,FALSE,Order
O12,81,RRE - Pharmacy/treatment encoded order acknowledgment,FALSE,4.A.6,ch04a.html#Heading10,FALSE,
O12,91,RRE - Pharmacy/treatment encoded order acknowledgment,FALSE,4.A.6,ch04a.html#Heading11,FALSE,
O12,92,RRE - Pharmacy/treatment encoded order acknowledgment,FALSE,4.A.6,ch04a.html#Heading11,FALSE,
O13,5,RDS - Pharmacy/treatment dispense,FALSE,4.13.7,ch04.htm#Heading193,FALSE,Order
O13,6,RDS - Pharmacy/treatment dispense,FALSE,4.13.7,ch04.html#Heading224,FALSE,Order
O13,7,RDS - Pharmacy/treatment dispense,FALSE,4.13.7,ch04.html#Heading227,FALSE,Order
O13,8,RDS - Pharmacy/treatment dispense,FALSE,4.A.3.6,ch04a.html#Heading12,FALSE,Order
O13,9,RDS - Pharmacy/treatment dispense,FALSE,4.A.7,ch04a.html#Heading12,FALSE,
O13,61,RDS - Pharmacy/treatment dispense,FALSE,4.13.7,ch04.html#Heading226,FALSE,Order
O13,81,RDS - Pharmacy/treatment dispense,FALSE,4.A.7,ch04a.html#Heading11,FALSE,
O13,91,RDS - Pharmacy/treatment dispense,FALSE,4.A.7,ch04a.html#Heading12,FALSE,
O13,92,RDS - Pharmacy/treatment dispense,FALSE,4.A.7,ch04a.html#Heading12,FALSE,
O14,5,RRD - Pharmacy/treatment dispense acknowledgement,FALSE,4.13.8,ch04.htm#Heading194,FALSE,Order
O14,6,RRD - Pharmacy/treatment dispense acknowledgment,FALSE,4.13.8,ch04.html#Heading225,FALSE,Order
O14,7,RRD - Pharmacy/treatment dispense acknowledgment,FALSE,4.13.8,ch04.html#Heading228,FALSE,Order
O14,8,RRD - Pharmacy/treatment dispense acknowledgment,FALSE,4.A.3.7,ch04a.html#Heading13,FALSE,Order
O14,9,RRD - Pharmacy/treatment dispense acknowledgment,FALSE,4.A.8,ch04a.html#Heading13,FALSE,
O14,61,RRD - Pharmacy/treatment dispense acknowledgment,FALSE,4.13.8,ch04.html#Heading227,FALSE,Order
O14,81,RRD - Pharmacy/treatment dispense acknowledgment,FALSE,4.A.8,ch04a.html#Heading12,FALSE,
O14,91,RRD - Pharmacy/treatment dispense acknowledgment,FALSE,4.A.8,ch04a.html#Heading13,FALSE,
O14,92,RRD - Pharmacy/treatment dispense acknowledgment,FALSE,4.A.8,ch04a.html#Heading13,FALSE,
O15,5,RGV - Pharmacy/treatment give,FALSE,4.13.9,ch04.htm#Heading195,FALSE,Order
O15,6,RGV - Pharmacy/treatment give,FALSE,4.13.9,ch04.html#Heading226,FALSE,Order
O15,7,RGV - Pharmacy/treatment give,FALSE,4.13.9,ch04.html#Heading229,FALSE,Order
O15,8,RGV - Pharmacy/treatment give,FALSE,4.A.3.8,ch04a.html#Heading14,FALSE,Order
O15,9,RGV - Pharmacy/treatment give,FALSE,4.A.9,ch04a.html#Heading14,FALSE,
O15,61,RGV - Pharmacy/treatment give,FALSE,4.13.9,ch04.html#Heading228,FALSE,Order
O15,81,RGV - Pharmacy/treatment give,FALSE,4.A.9,ch04a.html#Heading13,FALSE,
O15,91,RGV - Pharmacy/treatment give,FALSE,4.A.9,ch04a.html#Heading14,FALSE,
O15,92,RGV - Pharmacy/treatment give,FALSE,4.A.9,ch04a.html#Heading14,FALSE,
O16,5,RRG - Pharmacy/treatment give acknowledgement,FALSE,4.13.10,ch04.htm#Heading196,FALSE,Order
O16,6,RRG - Pharmacy/treatment give acknowledgment,FALSE,4.13.10,ch04.html#Heading227,FALSE,Order
O16,7,RRG - Pharmacy/treatment give acknowledgment,FALSE,4.13.10,ch04.html#Heading230,FALSE,Order
O16,8,RRG - Pharmacy/treatment give acknowledgment,FALSE,4.A.3.9,ch04a.html#Heading15,FALSE,Order
O16,9,RRG - Pharmacy/treatment give acknowledgment,FALSE,4.A.10,ch04a.html#Heading15,FALSE,
O16,61,RRG - Pharmacy/treatment give acknowledgment,FALSE,4.13.10,ch04.html#Heading229,FALSE,Order
O16,81,RRG - Pharmacy/treatment give acknowledgment,FALSE,4.A.10,ch04a.html#Heading14,FALSE,
O16,91,RRG - Pharmacy/treatment give acknowledgment,FALSE,4.A.10,ch04a.html#Heading15,FALSE,
O16,92,RRG - Pharmacy/treatment give acknowledgment,FALSE,4.A.10,ch04a.html#Heading15,FALSE,
O17,5,RAS - Pharmacy/treatment administration,FALSE,4.13.11,ch04.htm#Heading197,FALSE,Order
O17,6,RAS - Pharmacy/treatment administration,FALSE,4.13.11,ch04.html#Heading228,FALSE,Order
O17,7,RAS - Pharmacy/treatment administration,FALSE,4.13.11,ch04.html#Heading231,FALSE,Order
O17,8,RAS - Pharmacy/treatment administration,FALSE,4.A.3.10,ch04a.html#Heading16,FALSE,Order
O17,9,RAS - Pharmacy/treatment administration,FALSE,4.A.11,ch04a.html#Heading16,FALSE,
O17,61,RAS - Pharmacy/treatment administration,FALSE,4.13.11,ch04.html#Heading230,FALSE,Order
O17,81,RAS - Pharmacy/treatment administration,FALSE,4.A.11,ch04a.html#Heading15,FALSE,
O17,91,RAS - Pharmacy/treatment administration,FALSE,4.A.11,ch04a.html#Heading16,FALSE,
O17,92,RAS - Pharmacy/treatment administration,FALSE,4.A.11,ch04a.html#Heading16,FALSE,
O18,5,RRA - Pharmacy/treatment administration acknowledgement,FALSE,4.13.12,ch04.htm#Heading198,FALSE,Order
O18,6,RRA - Pharmacy/treatment administration acknowledgment,FALSE,4.13.12,ch04.html#Heading229,FALSE,Order
O18,7,RRA - Pharmacy/treatment administration acknowledgment,FALSE,4.13.12,ch04.html#Heading232,FALSE,Order
O18,8,RRA - Pharmacy/treatment administration acknowledgment,FALSE,4.A.3.11,ch04a.html#Heading17,FALSE,Order
O18,9,RRA - Pharmacy/treatment administration acknowledgment,FALSE,4.A.12,ch04a.html#Heading17,FALSE,
O18,61,RRA - Pharmacy/treatment administration acknowledgment,FALSE,4.13.12,ch04.html#Heading231,FALSE,Order
O18,81,RRA - Pharmacy/treatment administration acknowledgment,FALSE,4.A.12,ch04a.html#Heading16,FALSE,
O18,91,RRA - Pharmacy/treatment administration acknowledgment,FALSE,4.A.12,ch04a.html#Heading17,FALSE,
O18,92,RRA - Pharmacy/treatment administration acknowledgment,FALSE,4.A.12,ch04a.html#Heading17,FALSE,
O19,5,OMG - General clinical order,FALSE,4.4.4,ch04.htm#Heading44,FALSE,Order
O19,6,OMG - General clinical order,FALSE,4.4.4,ch04.html#Heading22,FALSE,Order
O19,7,OMG - General clinical order,FALSE,4.4.4,ch04.html#Heading22,FALSE,Order
O19,8,OMG - General clinical order,FALSE,4.4.4,ch04.html#Heading18,FALSE,Order
O19,9,OMG - General clinical order,FALSE,4.4.4,ch04.html#Heading19,FALSE,
O19,61,OMG - General clinical order,FALSE,4.4.4,ch04.html#Heading22,FALSE,Order
O19,81,OMG - General clinical order,FALSE,4.3.4,ch04.html#Heading17,FALSE,
O19,91,OMG - General clinical order,FALSE,4.4.4,ch04.html#Heading19,FALSE,
O19,92,OMG - General clinical order,FALSE,4.4.4,ch04.html#Heading19,FALSE,
O19,540,General Clinical Order Message,FALSE,,,FALSE,
O20,5,ORG/ORL - General clinical order response,FALSE,4.4.5,ch04.htm#Heading45,FALSE,Order
O20,6,ORG/ORL - General clinical order response,FALSE,4.4.5,ch04.html#Heading23,FALSE,Order
O20,7,ORG/ORL - General clinical order response,FALSE,4.4.5,ch04.html#Heading23,FALSE,Order
O20,8,ORG/ORL - General clinical order response,FALSE,4.4.5,ch04.html#Heading19,FALSE,Order
O20,9,ORG/ORL - General clinical order response,FALSE,4.4.5,ch04.html#Heading20,FALSE,
O20,61,ORG/ORL - General clinical order response,FALSE,4.4.5,ch04.html#Heading23,FALSE,Order
O20,81,ORG/ORL - General clinical order response,FALSE,4.3.5,ch04.html#Heading18,FALSE,
O20,91,ORG/ORL - General clinical order response,FALSE,4.4.5,ch04.html#Heading20,FALSE,
O20,92,ORG/ORL - General clinical order response,FALSE,4.4.5,ch04.html#Heading20,FALSE,
O20,540,General Clinical Order Acknowlegement Message,FALSE,,,FALSE,
O21,5,OML - Laboratory order,FALSE,4.4.6,ch04.htm#Heading46,FALSE,Order
O21,6,OML - Laboratory order,FALSE,4.4.6,ch04.html#Heading24,FALSE,Order
O21,7,OML - Laboratory order,FALSE,4.4.6,ch04.html#Heading24,FALSE,Order
O21,8,OML - Laboratory order,FALSE,4.4.6,ch04.html#Heading20,FALSE,Order
O21,9,OML - Laboratory order,FALSE,4.4.6,ch04.html#Heading21,FALSE,
O21,61,OML - Laboratory order,FALSE,4.4.6,ch04.html#Heading24,FALSE,Order
O21,81,OML - Laboratory order,FALSE,4.3.6,ch04.html#Heading19,FALSE,
O21,91,OML - Laboratory order,FALSE,4.4.6,ch04.html#Heading21,FALSE,
O21,92,OML - Laboratory order,FALSE,4.4.6,ch04.html#Heading21,FALSE,
O22,5,ORL - General Laboratory Order Acknowledgment Message,FALSE,4.4.7,ch04.htm#Heading47,FALSE,Order
O22,6,ORL - General laboratory order response message to any OML,FALSE,4.4.7,ch04.html#Heading25,FALSE,Order
O22,7,ORL - General laboratory order response message to any OML,FALSE,4.4.7,ch04.html#Heading25,FALSE,Order
O22,8,ORL - General laboratory order response message to any OML,FALSE,4.4.7,ch04.html#Heading21,FALSE,Order
O22,9,ORL - General laboratory order response message to any OML,FALSE,4.4.7,ch04.html#Heading22,FALSE,
O22,61,ORL - General laboratory order response message to any OML,FALSE,4.4.7,ch04.html#Heading25,FALSE,Order
O22,81,ORL - General laboratory order response message to any OML,FALSE,4.3.7,ch04.html#Heading20,FALSE,
O22,91,ORL - General laboratory order response message to any OML,FALSE,4.4.7.1,ch04.html#Heading24,FALSE,
O22,92,ORL - General laboratory order response message to any OML,FALSE,4.4.7.1,ch04.html#Heading24,FALSE,
O23,6,OMI - Imaging order,FALSE,4.4.12,ch04.html#Heading30,FALSE,Order
O23,7,OMI - Imaging order,FALSE,4.4.12,ch04.html#Heading30,FALSE,Order
O23,8,OMI - Imaging order,FALSE,4.4.14,ch04.html#Heading28,FALSE,Order
O23,9,OMI - Imaging order,FALSE,4.4.14,ch04.html#Heading29,FALSE,
O23,61,OMI - Imaging order,FALSE,4.4.12,ch04.html#Heading30,FALSE,Order
O23,81,OMI - Imaging order,FALSE,4.3.14,ch04.html#Heading27,FALSE,
O23,91,OMI - Imaging order,FALSE,4.4.14,ch04.html#Heading41,FALSE,
O23,92,OMI - Imaging order,FALSE,4.4.14,ch04.html#Heading41,FALSE,
O24,6,ORI - Imaging order response message to any OMI,FALSE,4.4.13,ch04.html#Heading31,FALSE,Order
O24,7,ORI - Imaging order response message to any OMI,FALSE,4.4.13,ch04.html#Heading31,FALSE,Order
O24,8,ORI - Imaging order response message to any OMI,FALSE,4.4.15,ch04.html#Heading29,FALSE,Order
O24,9,ORI - Imaging order response message to any OMI,FALSE,4.4.15,ch04.html#Heading30,FALSE,
O24,61,ORI - Imaging order response message to any OMI,FALSE,4.4.13,ch04.html#Heading31,FALSE,Order
O24,81,ORI - Imaging order response message to any OMI,FALSE,4.3.15,ch04.html#Heading28,FALSE,
O24,91,ORI - Imaging order response message to any OMI,FALSE,4.4.15,ch04.html#Heading42,FALSE,
O24,92,ORI - Imaging order response message to any OMI,FALSE,4.4.15,ch04.html#Heading42,FALSE,
O25,6,RDE - Pharmacy/treatment refill authorization request,FALSE,4.13.13,ch04.html#Heading230,FALSE,Order
O25,7,RDE - Pharmacy/treatment refill authorization request,FALSE,4.13.13,ch04.html#Heading233,FALSE,Order
O25,8,RDE - Pharmacy/treatment refill authorization request,FALSE,4.A.3.12,ch04a.html#Heading18,FALSE,Order
O25,9,RDE - Pharmacy/treatment refill authorization request,FALSE,4.A.13,ch04a.html#Heading18,FALSE,
O25,61,RDE - Pharmacy/treatment refill authorization request,FALSE,4.13.13,ch04.html#Heading232,FALSE,Order
O25,81,RDE - Pharmacy/treatment refill authorization request,FALSE,4.A.13,ch04a.html#Heading17,FALSE,
O25,91,RDE - Pharmacy/treatment refill authorization request,FALSE,4.A.13,ch04a.html#Heading18,FALSE,
O25,92,RDE - Pharmacy/treatment refill authorization request,FALSE,4.A.13,ch04a.html#Heading18,FALSE,
O26,6,RRE - Pharmacy/Treatment Refill Authorization Acknowledgement,FALSE,4.13.14,ch04.html#Heading231,FALSE,Order
O26,7,RRE - Pharmacy/Treatment Refill Authorization Acknowledgement,FALSE,4.13.14,ch04.html#Heading234,FALSE,Order
O26,8,RRE - Pharmacy/Treatment Refill Authorization Acknowledgement,FALSE,4.A.3.13,ch04a.html#Heading19,FALSE,Order
O26,9,RRE - Pharmacy/Treatment Refill Authorization Acknowledgement,FALSE,4.A.14,ch04a.html#Heading19,FALSE,
O26,61,RRE - Pharmacy/Treatment Refill Authorization Acknowledgement,FALSE,4.13.14,ch04.html#Heading233,FALSE,Order
O26,81,RRE - Pharmacy/Treatment Refill Authorization Acknowledgement,FALSE,4.A.14,ch04a.html#Heading18,FALSE,
O26,91,RRE - Pharmacy/Treatment Refill Authorization Acknowledgement,FALSE,4.A.14,ch04a.html#Heading19,FALSE,
O26,92,RRE - Pharmacy/Treatment Refill Authorization Acknowledgement,FALSE,4.A.14,ch04a.html#Heading19,FALSE,
O27,6,OMB - Blood product order,FALSE,4.20.1,ch04.html#Heading466,FALSE,Order
O27,7,OMB - Blood product order,FALSE,4.20.1,ch04.html#Heading482,FALSE,Order
O27,8,OMB - Blood product order,FALSE,4.13.1,ch04.html#Heading214,FALSE,Order
