data_structure,version_id,description,interpretation,data_type_code,repeating,elementary,date,section,anchor,owl_gen,mixed_content
CQ,3,composite quantity with units,Menge mit Einheit,CQ,FALSE,FALSE,5/27/96,2.8.9,,FALSE,FALSE
CQ,4,composite quantity with units,Menge mit Einheit,CQ,FALSE,FALSE,4/14/99,2.8.10,ch2.html#Heading73,FALSE,FALSE
CQ,5,composite quantity with units,Menge mit Einheit,CQ,FALSE,FALSE,3/25/00,2.9.10,ch02.htm#Heading81,FALSE,FALSE
CQ,6,Composite Quantity with Units,Menge mit Einheit,CQ,FALSE,FALSE,8/22/03,2.A.11,ch02A.html#Heading82,FALSE,FALSE
CQ,7,Composite Quantity with Units,Menge mit Einheit,CQ,FALSE,FALSE,10/26/07,2.A.11,ch02a.html#Heading76,FALSE,FALSE
CQ,8,Composite Quantity with Units,Menge mit Einheit,CQ,FALSE,FALSE,3/6/11,2.A.11,ch02a.html#Heading105,FALSE,FALSE
CQ,9,Composite Quantity with Units,Menge mit Einheit,CQ,FALSE,FALSE,3/17/14,2.A.11,ch02a.html#Heading105,FALSE,FALSE
CQ,60,Composite Quantity with Units,Menge mit Einheit,CQ,FALSE,FALSE,8/22/03,2.A.11,ch02A.html#Heading82,FALSE,FALSE
CQ,61,Composite Quantity with Units,Menge mit Einheit,CQ,FALSE,FALSE,5/8/07,2.A.1.11,ch02a.html#Heading82,FALSE,FALSE
CQ,81,Composite Quantity with Units,Menge mit Einheit,CQ,FALSE,FALSE,3/10/13,2.A.11,ch02a.html#Heading95,FALSE,FALSE
CQ,91,Composite Quantity with Units,Menge mit Einheit,CQ,FALSE,FALSE,11/2/14,2.A.11,ch02a.html#Heading105,FALSE,FALSE
CQ,92,Composite Quantity with Units,Menge mit Einheit,CQ,FALSE,FALSE,7/13/15,2.A.11,ch02a.html#Heading105,FALSE,FALSE
CQ_COMP_QUANT,2,COMPOSITE QUANTITY WITH UNITS,Menge mit Einheit,CQ,FALSE,FALSE,11/25/95,,,FALSE,FALSE
CQ_QUANTITY,2,CQ für Mengenangaben,,CQ,FALSE,FALSE,11/25/95,,,FALSE,FALSE
CSU,4,channel sensitivity/units,Kanalempfiindlichkeit,CSU,FALSE,FALSE,12/30/01,,,FALSE,FALSE
CSU,5,channel sensitivity/units,Kanalempfiindlichkeit,CSU,FALSE,FALSE,11/29/01,7.13.1.3,,FALSE,FALSE
CSU,6,Channel Sensitivity,Kanalempfiindlichkeit,CSU,FALSE,FALSE,8/22/03,2.A.12,ch02A.html#Heading86,FALSE,FALSE
CSU,7,Channel Sensitivity and Units,Kanalempfiindlichkeit,CSU,FALSE,FALSE,10/26/07,2.A.12,ch02a.html#Heading80,FALSE,FALSE
CSU,8,Channel Sensitivity and Units,Kanalempfiindlichkeit,CSU,FALSE,FALSE,3/6/11,2.A.12,ch02a.html#Heading109,FALSE,FALSE
CSU,9,Channel Sensitivity and Units,Kanalempfiindlichkeit,CSU,FALSE,FALSE,3/17/14,2.A.12,ch02a.html#Heading109,FALSE,FALSE
CSU,60,Channel Sensitivity,Kanalempfiindlichkeit,CSU,FALSE,FALSE,8/22/03,2.A.12,ch02A.html#Heading86,FALSE,FALSE
CSU,61,Channel Sensitivity,Kanalempfiindlichkeit,CSU,FALSE,FALSE,5/8/07,2.A.1.12,ch02a.html#Heading86,FALSE,FALSE
CSU,81,Channel Sensitivity and Units,Kanalempfiindlichkeit,CSU,FALSE,FALSE,3/10/13,2.A.12,ch02a.html#Heading98,FALSE,FALSE
CSU,91,Channel Sensitivity and Units,Kanalempfiindlichkeit,CSU,FALSE,FALSE,11/2/14,2.A.12,ch02a.html#Heading109,FALSE,FALSE
CSU,92,Channel Sensitivity and Units,Kanalempfiindlichkeit,CSU,FALSE,FALSE,7/13/15,2.A.12,ch02a.html#Heading109,FALSE,FALSE
CWE,4,coded with exceptions,-,CWE,FALSE,FALSE,4/14/99,2.8.11,ch2.html#Heading76,FALSE,FALSE
CWE,5,coded with exceptions,-,CWE,FALSE,FALSE,3/25/00,2.9.11,ch02.htm#Heading85,FALSE,FALSE
CWE,6,Coded with Exceptions,"kodierte Information (ggf. nur Text, erweiterbar)",CWE,FALSE,FALSE,8/22/03,2.A.13,ch02A.html#Heading95,FALSE,FALSE
CWE,7,Coded with Exceptions,"kodierte Information (ggf. nur Text, erweiterbar)",CWE,FALSE,FALSE,10/26/07,2.A.13,ch02a.html#Heading89,TRUE,FALSE
CWE,8,Coded with Exceptions,"kodierte Information (ggf. nur Text, erweiterbar)",CWE,FALSE,FALSE,3/6/11,2.A.13,ch02a.html#Heading134,FALSE,FALSE
CWE,9,Coded with Exceptions,"kodierte Information (ggf. nur Text, erweiterbar)",CWE,FALSE,FALSE,3/17/14,2.A.13,ch02a.html#Heading134,FALSE,FALSE
CWE,60,Coded with Exceptions,"kodierte Information (ggf. nur Text, erweiterbar)",CWE,FALSE,FALSE,8/22/03,2.A.13,ch02A.html#Heading95,FALSE,FALSE
CWE,61,Coded with Exceptions,"kodierte Information (ggf. nur Text, erweiterbar)",CWE,FALSE,FALSE,5/8/07,2.A.1.13,ch02a.html#Heading95,FALSE,FALSE
CWE,81,Coded with Exceptions,"kodierte Information (ggf. nur Text, erweiterbar)",CWE,FALSE,FALSE,3/10/13,2.A.13,ch02a.html#Heading122,FALSE,FALSE
CWE,91,Coded with Exceptions,"kodierte Information (ggf. nur Text, erweiterbar)",CWE,FALSE,FALSE,11/2/14,2.A.13,ch02a.html#Heading134,FALSE,FALSE
CWE,92,Coded with Exceptions,"kodierte Information (ggf. nur Text, erweiterbar)",CWE,FALSE,FALSE,7/13/15,2.A.13,ch02a.html#Heading134,FALSE,FALSE
CWE,630,Coded with Exceptions,,CWE,FALSE,FALSE,7/6/15,,,FALSE,FALSE
CX,3,extended composite ID with check digit,ID mit Prüfziffer,CX,FALSE,FALSE,5/27/96,2.8.10,,FALSE,FALSE
CX,4,extended composite ID with check digit,ID mit Prüfziffer,CX,FALSE,FALSE,4/14/99,2.8.12,ch2.html#Heading88,FALSE,FALSE
CX,5,extended composite ID with check digit,ID mit Prüfziffer,CX,FALSE,FALSE,3/25/00,2.9.12,ch02.htm#Heading97,FALSE,FALSE
CX,6,Extended Composite ID with Check Digit,ID mit Prüfziffer,CX,FALSE,FALSE,8/22/03,2.A.14,ch02A.html#Heading106,FALSE,FALSE
CX,7,Extended Composite ID with Check Digit,ID mit Prüfziffer,CX,FALSE,FALSE,10/26/07,2.A.14,ch02a.html#Heading100,TRUE,FALSE
CX,8,Extended Composite ID with Check Digit,ID mit Prüfziffer,CX,FALSE,FALSE,3/6/11,2.A.14,ch02a.html#Heading158,FALSE,FALSE
CX,9,Extended Composite ID with Check Digit,ID mit Prüfziffer,CX,FALSE,FALSE,3/17/14,2.A.14,ch02a.html#Heading158,FALSE,FALSE
CX,60,Extended Composite ID with Check Digit,ID mit Prüfziffer,CX,FALSE,FALSE,8/22/03,2.A.14,ch02A.html#Heading106,FALSE,FALSE
CX,61,Extended Composite ID with Check Digit,ID mit Prüfziffer,CX,FALSE,FALSE,5/8/07,2.A.1.14,ch02a.html#Heading106,FALSE,FALSE
CX,81,Extended Composite ID with Check Digit,ID mit Prüfziffer,CX,FALSE,FALSE,3/10/13,2.A.14,ch02a.html#Heading145,FALSE,FALSE
CX,91,Extended Composite ID with Check Digit,ID mit Prüfziffer,CX,FALSE,FALSE,11/2/14,2.A.14,ch02a.html#Heading158,FALSE,FALSE
CX,92,Extended Composite ID with Check Digit,ID mit Prüfziffer,CX,FALSE,FALSE,7/13/15,2.A.14,ch02a.html#Heading158,FALSE,FALSE
CX,530,Extended Composite ID with Check Digit,ID mit Prüfziffer,CX,FALSE,FALSE,12/17/11,,,FALSE,FALSE
CX,630,Extended Composite ID with Check Digit,ID mit Prüfziffer,CX,FALSE,FALSE,7/6/15,,,FALSE,FALSE
DDI,4,daily deductible,Verringerung des Erstattungsbetrages nach Tagen,DDI,FALSE,FALSE,12/30/01,,,FALSE,FALSE
DDI,5,daily deductible,Verringerung des Erstattungsbetrages nach Tagen,DDI,FALSE,FALSE,11/29/01,,,FALSE,FALSE
DDI,6,Daily Deductible Information,Verringerung des Erstattungsbetrages nach Tagen,DDI,FALSE,FALSE,8/22/03,2.A.15,ch02A.html#Heading118,FALSE,FALSE
DDI,7,Daily Deductible Information,Verringerung des Erstattungsbetrages nach Tagen,DDI,FALSE,FALSE,10/26/07,2.A.15,ch02a.html#Heading112,FALSE,FALSE
DDI,8,Daily Deductible Information,Verringerung des Erstattungsbetrages nach Tagen,DDI,FALSE,FALSE,3/6/11,2.A.15,ch02a.html#Heading172,FALSE,FALSE
DDI,9,Daily Deductible Information,Verringerung des Erstattungsbetrages nach Tagen,DDI,FALSE,FALSE,3/17/14,2.A.15,ch02a.html#Heading172,FALSE,FALSE
DDI,60,Daily Deductible Information,Verringerung des Erstattungsbetrages nach Tagen,DDI,FALSE,FALSE,8/22/03,2.A.15,ch02A.html#Heading118,FALSE,FALSE
DDI,61,Daily Deductible Information,Verringerung des Erstattungsbetrages nach Tagen,DDI,FALSE,FALSE,5/8/07,2.A.1.15,ch02a.html#Heading118,FALSE,FALSE
DDI,81,Daily Deductible Information,Verringerung des Erstattungsbetrages nach Tagen,DDI,FALSE,FALSE,3/10/13,2.A.15,ch02a.html#Heading158,FALSE,FALSE
DDI,91,Daily Deductible Information,Verringerung des Erstattungsbetrages nach Tagen,DDI,FALSE,FALSE,11/2/14,2.A.15,ch02a.html#Heading172,FALSE,FALSE
DDI,92,Daily Deductible Information,Verringerung des Erstattungsbetrages nach Tagen,DDI,FALSE,FALSE,7/13/15,2.A.15,ch02a.html#Heading172,FALSE,FALSE
DIN,4,activation date,Gültigkeitszeitraum,DIN,FALSE,FALSE,12/30/01,,,FALSE,FALSE
DIN,5,activation date,Gültigkeitszeitraum,DIN,FALSE,FALSE,11/29/01,,,FALSE,FALSE
DIN,6,Date and Institution Name,Einrichtung mit Datum,DIN,FALSE,FALSE,8/22/03,2.A.16,ch02A.html#Heading123,FALSE,FALSE
DIN,7,Date and Institution Name,Einrichtung mit Datum,DIN,FALSE,FALSE,10/26/07,2.A.16,ch02a.html#Heading117,FALSE,FALSE
DIN,8,Date and Institution Name,Einrichtung mit Datum,DIN,FALSE,FALSE,3/6/11,2.A.16,ch02a.html#Heading177,FALSE,FALSE
DIN,9,Date and Institution Name,Einrichtung mit Datum,DIN,FALSE,FALSE,3/17/14,2.A.16,ch02a.html#Heading177,FALSE,FALSE
DIN,60,Date and Institution Name,Einrichtung mit Datum,DIN,FALSE,FALSE,8/22/03,2.A.16,ch02A.html#Heading123,FALSE,FALSE
DIN,61,Date and Institution Name,Einrichtung mit Datum,DIN,FALSE,FALSE,5/8/07,2.A.1.16,ch02a.html#Heading123,FALSE,FALSE
DIN,81,Date and Institution Name,Einrichtung mit Datum,DIN,FALSE,FALSE,3/10/13,2.A.16,ch02a.html#Heading162,FALSE,FALSE
DIN,91,Date and Institution Name,Einrichtung mit Datum,DIN,FALSE,FALSE,11/2/14,2.A.16,ch02a.html#Heading177,FALSE,FALSE
DIN,92,Date and Institution Name,Einrichtung mit Datum,DIN,FALSE,FALSE,7/13/15,2.A.16,ch02a.html#Heading177,FALSE,FALSE
DLD,4,discharge location,Entlassen nach,DLD,FALSE,FALSE,12/30/01,,,FALSE,FALSE
DLD,5,discharge location,Entlassen nach,DLD,FALSE,FALSE,11/29/01,,,FALSE,FALSE
DLD,6,Discharge Location and Date,Entlassen nach,DLD,FALSE,FALSE,8/22/03,2.A.17,ch02A.html#Heading127,FALSE,FALSE
DLD,7,Discharge to Location and Date,Entlassen nach,DLD,FALSE,FALSE,10/26/07,2.A.17,ch02a.html#Heading121,FALSE,FALSE
DLD,8,Discharge to Location and Date,Entlassen nach,DLD,FALSE,FALSE,3/6/11,2.A.17,ch02a.html#Heading181,FALSE,FALSE
DLD,9,Discharge to Location and Date,Entlassen nach,DLD,FALSE,FALSE,3/17/14,2.A.17,ch02a.html#Heading181,FALSE,FALSE
DLD,60,Discharge Location and Date,Entlassen nach,DLD,FALSE,FALSE,8/22/03,2.A.17,ch02A.html#Heading127,FALSE,FALSE
DLD,61,Discharge Location and Date,Entlassen nach,DLD,FALSE,FALSE,5/8/07,2.A.1.17,ch02a.html#Heading127,FALSE,FALSE
DLD,81,Discharge Location and Date,Entlassen nach,DLD,FALSE,FALSE,3/10/13,2.A.17,ch02a.html#Heading165,FALSE,FALSE
DLD,91,Discharge Location and Date,Entlassen nach,DLD,FALSE,FALSE,11/2/14,2.A.17,ch02a.html#Heading181,FALSE,FALSE
DLD,92,Discharge to Location and Date,Entlassen nach,DLD,FALSE,FALSE,7/13/15,2.A.17,ch02a.html#Heading181,FALSE,FALSE
DLD,630,Discharge Location and Date,Entlassen nach,DLD,FALSE,FALSE,7/6/15,,,FALSE,FALSE
DLN,3,driver's license number,Führerscheinnummer,DLN,FALSE,FALSE,7/20/97,2.8.11,,FALSE,FALSE
DLN,4,driver's license number,Führerscheinnummer,DLN,FALSE,FALSE,4/14/99,2.8.13,ch2.html#Heading96,FALSE,FALSE
DLN,5,driver's license number,Führerscheinnummer,DLN,FALSE,FALSE,3/25/00,2.9.13,ch02.htm#Heading107,FALSE,FALSE
DLN,6,Driver_s License Number,Führerscheinnummer,DLN,FALSE,FALSE,8/22/03,2.A.18,ch02A.html#Heading131,FALSE,FALSE
DLN,7,Driver's License Number,Führerscheinnummer,DLN,FALSE,FALSE,10/26/07,2.A.18,ch02a.html#Heading125,FALSE,FALSE
DLN,8,Driver's License Number,Führerscheinnummer,DLN,FALSE,FALSE,3/6/11,2.A.18,ch02a.html#Heading185,FALSE,FALSE
DLN,9,Driver's License Number,Führerscheinnummer,DLN,FALSE,FALSE,3/17/14,2.A.18,ch02a.html#Heading185,FALSE,FALSE
DLN,60,Driver_s License Number,Führerscheinnummer,DLN,FALSE,FALSE,8/22/03,2.A.18,ch02A.html#Heading131,FALSE,FALSE
DLN,61,Driver's License Number,Führerscheinnummer,DLN,FALSE,FALSE,5/8/07,2.A.1.18,ch02a.html#Heading131,FALSE,FALSE
DLN,81,Driver's License Number,Führerscheinnummer,DLN,FALSE,FALSE,3/10/13,2.A.18,ch02a.html#Heading168,FALSE,FALSE
DLN,91,Driver's License Number,Führerscheinnummer,DLN,FALSE,FALSE,11/2/14,2.A.18,ch02a.html#Heading185,FALSE,FALSE
DLN,92,Driver's License Number,Führerscheinnummer,DLN,FALSE,FALSE,7/13/15,2.A.18,ch02a.html#Heading185,FALSE,FALSE
DLT,4,delta check,Delta,DLT,FALSE,FALSE,12/30/01,,,FALSE,FALSE
DLT,5,delta check,Delta,DLT,FALSE,FALSE,12/27/02,,,FALSE,FALSE
DLT,6,Delta,Delta,DLT,FALSE,FALSE,8/22/03,2.A.19,ch02A.html#Heading136,FALSE,FALSE
DLT,7,Delta,Delta,DLT,FALSE,FALSE,10/26/07,2.A.19,ch02a.html#Heading130,FALSE,FALSE
DLT,8,Delta,Delta,DLT,FALSE,FALSE,3/6/11,2.A.19,ch02a.html#Heading190,FALSE,FALSE
DLT,9,Delta,Delta,DLT,FALSE,FALSE,3/17/14,2.A.19,ch02a.html#Heading190,FALSE,FALSE
DLT,60,Delta,Delta,DLT,FALSE,FALSE,8/22/03,2.A.19,ch02A.html#Heading136,FALSE,FALSE
DLT,61,Delta,Delta,DLT,FALSE,FALSE,5/8/07,2.A.1.19,ch02a.html#Heading136,FALSE,FALSE
DLT,81,Delta,Delta,DLT,FALSE,FALSE,3/10/13,2.A.19,ch02a.html#Heading172,FALSE,FALSE
DLT,91,Delta,Delta,DLT,FALSE,FALSE,11/2/14,2.A.19,ch02a.html#Heading190,FALSE,FALSE
DLT,92,Delta,Delta,DLT,FALSE,FALSE,7/13/15,2.A.19,ch02a.html#Heading190,FALSE,FALSE
DR,3,Date Time Range,Zeitraum,DR,FALSE,FALSE,7/20/97,2.8.12,,FALSE,FALSE
DR,4,date/time range,Zeitraum,DR,FALSE,FALSE,4/14/99,2.8.14,ch2.html#Heading101,FALSE,FALSE
DR,5,date/time range,Zeitraum,DR,FALSE,FALSE,3/25/00,2.9.14,ch02.htm#Heading112,FALSE,FALSE
DR,6,Date/Time Range,Zeitraum,DR,FALSE,FALSE,8/22/03,2.A.20,ch02A.html#Heading142,FALSE,FALSE
DR,7,Date/Time Range,Zeitraum,DR,FALSE,FALSE,10/26/07,2.A.20,ch02a.html#Heading136,TRUE,FALSE
DR,8,Date/Time Range,Zeitraum,DR,FALSE,FALSE,3/6/11,2.A.20,ch02a.html#Heading196,FALSE,FALSE
DR,9,Date/Time Range,Zeitraum,DR,FALSE,FALSE,3/17/14,2.A.20,ch02a.html#Heading196,FALSE,FALSE
DR,60,Date/Time Range,Zeitraum,DR,FALSE,FALSE,8/22/03,2.A.20,ch02A.html#Heading142,FALSE,FALSE
DR,61,Date/Time Range,Zeitraum,DR,FALSE,FALSE,5/8/07,2.A.1.20,ch02a.html#Heading142,FALSE,FALSE
DR,81,Date/Time Range,Zeitraum,DR,FALSE,FALSE,3/10/13,2.A.20,ch02a.html#Heading177,FALSE,FALSE
DR,91,Date/Time Range,Zeitraum,DR,FALSE,FALSE,11/2/14,2.A.20,ch02a.html#Heading196,FALSE,FALSE
DR,92,Date/Time Range,Zeitraum,DR,FALSE,FALSE,7/13/15,2.A.20,ch02a.html#Heading196,FALSE,FALSE
DT,1,DATE,Datum,DT,FALSE,TRUE,11/25/95,2.3.3.3,kap2.html#Heading28,FALSE,FALSE
DT,2,DATE,Datum,DT,FALSE,TRUE,11/25/95,2.4.5.5,hl7chp2.html#Heading19,FALSE,FALSE
DT,3,Date,Datum,DT,FALSE,TRUE,5/27/96,2.8.13,,FALSE,FALSE
DT,4,date,Datum,DT,FALSE,TRUE,4/14/99,2.8.15,ch2.html#Heading105,FALSE,FALSE
DT,5,date,Datum,DT,FALSE,TRUE,3/25/00,2.9.15,ch02.htm#Heading116,FALSE,FALSE
DT,6,Date,Datum,DT,FALSE,TRUE,8/22/03,2.A.21,ch02A.html#Heading146,FALSE,FALSE
DT,7,Date,Datum,DT,FALSE,TRUE,10/26/07,2.A.21,ch02a.html#Heading140,FALSE,FALSE
DT,8,Date,Datum,DT,FALSE,TRUE,3/6/11,2.A.21,ch02a.html#Heading200,FALSE,FALSE
DT,9,Date,Datum,DT,FALSE,TRUE,3/17/14,2.A.21,ch02a.html#Heading200,FALSE,FALSE
DT,20,Date,Datum,DT,FALSE,FALSE,11/21/07,,,FALSE,FALSE
DT,60,Date,Datum,DT,FALSE,TRUE,8/22/03,2.A.21,ch02A.html#Heading146,FALSE,FALSE
DT,61,Date,Datum,DT,FALSE,TRUE,5/8/07,2.A.1.21,ch02a.html#Heading146,FALSE,FALSE
DT,81,Date,Datum,DT,FALSE,TRUE,3/10/13,2.A.21,ch02a.html#Heading180,FALSE,FALSE
DT,91,Date,Datum,DT,FALSE,TRUE,11/2/14,2.A.21,ch02a.html#Heading200,FALSE,FALSE
DT,92,Date,Datum,DT,FALSE,TRUE,7/13/15,2.A.21,ch02a.html#Heading200,FALSE,FALSE
DT,540,Date,,DT,FALSE,FALSE,9/24/15,,,FALSE,FALSE
DTM,6,Date/Time,Datum/Uhrzeit,DTM,FALSE,TRUE,8/22/03,2.A.22,ch02A.html#Heading147,FALSE,FALSE
DTM,7,Date/Time,Datum/Uhrzeit,DTM,FALSE,TRUE,10/26/07,2.A.22,ch02a.html#Heading141,TRUE,FALSE
DTM,8,Date/Time,Datum/Uhrzeit,DTM,FALSE,TRUE,3/6/11,2.A.22,ch02a.html#Heading201,FALSE,FALSE
DTM,9,Date/Time,Datum/Uhrzeit,DTM,FALSE,TRUE,3/17/14,2.A.22,ch02a.html#Heading201,FALSE,FALSE
DTM,60,Date/Time,Datum/Uhrzeit,DTM,FALSE,TRUE,8/22/03,2.A.22,ch02A.html#Heading147,FALSE,FALSE
DTM,61,Date/Time,Datum/Uhrzeit,DTM,FALSE,TRUE,5/8/07,2.A.1.22,ch02a.html#Heading147,FALSE,FALSE
DTM,81,Date/Time,Datum/Uhrzeit,DTM,FALSE,TRUE,3/10/13,2.A.22,ch02a.html#Heading181,FALSE,FALSE
DTM,91,Date/Time,Datum/Uhrzeit,DTM,FALSE,TRUE,11/2/14,2.A.22,ch02a.html#Heading201,FALSE,FALSE
DTM,92,Date/Time,Datum/Uhrzeit,DTM,FALSE,TRUE,7/13/15,2.A.22,ch02a.html#Heading201,FALSE,FALSE
DTN,4,Day Type and Number,nicht verwendet,DTN,FALSE,FALSE,12/30/01,,,FALSE,FALSE
DTN,5,Day Type and Number,nicht verwendet,DTN,FALSE,FALSE,11/29/01,6.5.8.11,,FALSE,FALSE
DTN,6,Day Type and Number,nicht verwendet,DTN,FALSE,FALSE,8/22/03,2.A.23,ch02A.html#Heading148,FALSE,FALSE
DTN,7,Day Type and Number,nicht verwendet,DTN,FALSE,FALSE,10/26/07,2.A.23,ch02a.html#Heading142,FALSE,FALSE
DTN,8,Day Type and Number,nicht verwendet,DTN,FALSE,FALSE,3/6/11,2.A.23,ch02a.html#Heading202,FALSE,FALSE
DTN,9,Day Type and Number,nicht verwendet,DTN,FALSE,FALSE,3/17/14,2.A.23,ch02a.html#Heading202,FALSE,FALSE
DTN,60,Day Type and Number,nicht verwendet,DTN,FALSE,FALSE,8/22/03,2.A.23,ch02A.html#Heading148,FALSE,FALSE
DTN,61,Day Type and Number,nicht verwendet,DTN,FALSE,FALSE,5/8/07,2.A.1.23,ch02a.html#Heading148,FALSE,FALSE
DTN,81,Day Type and Number,nicht verwendet,DTN,FALSE,FALSE,3/10/13,2.A.23,ch02a.html#Heading182,FALSE,FALSE
DTN,91,Day Type and Number,,DTN,FALSE,FALSE,11/2/14,2.A.23,ch02a.html#Heading202,FALSE,FALSE
DTN,92,Day Type and Number,,DTN,FALSE,FALSE,7/13/15,2.A.23,ch02a.html#Heading202,FALSE,FALSE
ED,3,encapsulated data,gekapselte Daten,ED,FALSE,FALSE,9/7/96,2.8.14,,FALSE,FALSE
ED,4,encapsulated data,gekapselte Daten,ED,FALSE,FALSE,4/14/99,2.8.16,ch2.html#Heading106,FALSE,FALSE
ED,5,encapsulated data,gekapselte Daten,ED,FALSE,FALSE,3/25/00,2.9.16,ch02.htm#Heading117,FALSE,FALSE
ED,6,Encapsulated Data,gekapselte Daten,ED,FALSE,FALSE,8/22/03,2.A.24,ch02A.html#Heading152,FALSE,FALSE
ED,7,Encapsulated Data,gekapselte Daten,ED,FALSE,FALSE,10/26/07,2.A.24,ch02a.html#Heading146,FALSE,FALSE
ED,8,Encapsulated Data,gekapselte Daten,ED,FALSE,FALSE,3/6/11,2.A.24,ch02a.html#Heading206,FALSE,FALSE
ED,9,Encapsulated Data,gekapselte Daten,ED,FALSE,FALSE,3/17/14,2.A.24,ch02a.html#Heading206,FALSE,FALSE
ED,60,Encapsulated Data,gekapselte Daten,ED,FALSE,FALSE,8/22/03,2.A.24,ch02A.html#Heading152,FALSE,FALSE
ED,61,Encapsulated Data,gekapselte Daten,ED,FALSE,FALSE,5/8/07,2.A.1.24,ch02a.html#Heading152,FALSE,FALSE
ED,81,Encapsulated Data,gekapselte Daten,ED,FALSE,FALSE,3/10/13,2.A.24,ch02a.html#Heading185,FALSE,FALSE
ED,91,Encapsulated Data,gekapselte Daten,ED,FALSE,FALSE,11/2/14,2.A.24,ch02a.html#Heading206,FALSE,FALSE
ED,92,Encapsulated Data,gekapselte Daten,ED,FALSE,FALSE,7/13/15,2.A.24,ch02a.html#Heading206,FALSE,FALSE
EI,3,entity identifier,Identifikator einer Entität,EI,FALSE,FALSE,5/27/96,2.8.15,,FALSE,FALSE
EI,4,entity identifier,Identifikator einer Entität,EI,FALSE,FALSE,4/14/99,2.8.17,ch2.html#Heading112,FALSE,FALSE
EI,5,entity identifier,Identifikator einer Entität,EI,FALSE,FALSE,3/25/00,2.9.17,ch02.htm#Heading124,FALSE,FALSE
EI,6,Entity Identifier,Identifikator einer Entität,EI,FALSE,FALSE,8/22/03,2.A.25,ch02A.html#Heading159,FALSE,FALSE
EI,7,Entity Identifier,Identifikator einer Entität,EI,FALSE,FALSE,10/26/07,2.A.25,ch02a.html#Heading153,TRUE,FALSE
EI,8,Entity Identifier,Identifikator einer Entität,EI,FALSE,FALSE,3/6/11,2.A.25,ch02a.html#Heading213,FALSE,FALSE
EI,9,Entity Identifier,Identifikator einer Entität,EI,FALSE,FALSE,3/17/14,2.A.25,ch02a.html#Heading213,FALSE,FALSE
EI,20,Entity Identifier,Identifikator einer Entität,EI,FALSE,FALSE,11/21/07,,,FALSE,FALSE
EI,60,Entity Identifier,Identifikator einer Entität,EI,FALSE,FALSE,8/22/03,2.A.25,ch02A.html#Heading159,FALSE,FALSE
EI,61,Entity Identifier,Identifikator einer Entität,EI,FALSE,FALSE,5/8/07,2.A.1.25,ch02a.html#Heading159,FALSE,FALSE
EI,81,Entity Identifier,Identifikator einer Entität,EI,FALSE,FALSE,3/10/13,2.A.25,ch02a.html#Heading191,FALSE,FALSE
EI,91,Entity Identifier,Identifikator einer Entität,EI,FALSE,FALSE,11/2/14,2.A.25,ch02a.html#Heading213,FALSE,FALSE
EI,92,Entity Identifier,Identifikator einer Entität,EI,FALSE,FALSE,7/13/15,2.A.25,ch02a.html#Heading213,FALSE,FALSE
EI,630,Entity Identifier,,EI,FALSE,FALSE,7/6/15,,,FALSE,FALSE
EIP,4,parent order,Verweis auf Hauptauftrag,EIP,FALSE,FALSE,12/30/01,,,FALSE,FALSE
EIP,5,parent order,Verweis auf Hauptauftrag,EIP,FALSE,FALSE,11/29/01,,,FALSE,FALSE
EIP,6,Entity Identifier Pair,Verknüpfung von Identifikatoren,EIP,FALSE,FALSE,8/22/03,2.A.26,ch02A.html#Heading165,FALSE,FALSE
EIP,7,Entity Identifier Pair,Verknüpfung von Identifikatoren,EIP,FALSE,FALSE,10/26/07,2.A.26,ch02a.html#Heading159,FALSE,FALSE
EIP,8,Entity Identifier Pair,Verknüpfung von Identifikatoren,EIP,FALSE,FALSE,3/6/11,2.A.26,ch02a.html#Heading219,FALSE,FALSE
EIP,9,Entity Identifier Pair,Verknüpfung von Identifikatoren,EIP,FALSE,FALSE,3/17/14,2.A.26,ch02a.html#Heading219,FALSE,FALSE
EIP,60,Entity Identifier Pair,Verknüpfung von Identifikatoren,EIP,FALSE,FALSE,8/22/03,2.A.26,ch02A.html#Heading165,FALSE,FALSE
EIP,61,Entity Identifier Pair,Verknüpfung von Identifikatoren,EIP,FALSE,FALSE,5/8/07,2.A.1.26,ch02a.html#Heading165,FALSE,FALSE
EIP,81,Entity Identifier Pair,Verknüpfung von Identifikatoren,EIP,FALSE,FALSE,3/10/13,2.A.26,ch02a.html#Heading196,FALSE,FALSE
EIP,91,Entity Identifier Pair,Verknüpfung von Identifikatoren,EIP,FALSE,FALSE,11/2/14,2.A.26,ch02a.html#Heading219,FALSE,FALSE
EIP,92,Entity Identifier Pair,Verknüpfung von Identifikatoren,EIP,FALSE,FALSE,7/13/15,2.A.26,ch02a.html#Heading219,FALSE,FALSE
ELD,4,error,Fehler,ELD,FALSE,FALSE,12/30/01,2,,FALSE,FALSE
ELD,5,error,Fehler,ELD,FALSE,FALSE,11/29/01,2,,FALSE,FALSE
ELD,6,Error Location and Description,Fehlerposition und Beschreibung,ELD,FALSE,FALSE,8/22/03,2.A.27,ch02A.html#Heading169,FALSE,FALSE
ELD,7,Error Location and Description,Fehlerposition und Beschreibung,ELD,FALSE,FALSE,10/26/07,2.A.27,ch02a.html#Heading163,FALSE,FALSE
ELD,60,Error Location and Description,Fehlerposition und Beschreibung,ELD,FALSE,FALSE,8/22/03,2.A.27,ch02A.html#Heading169,FALSE,FALSE
